index,level,title,sha256,md5,easy,hard,AAA,easy discrimination,hard discrimination,AAA discrimination,easy recommend,hard recommend,AAA recommend,lamp
417,★7,Pulse of Reunion [DP ANOTHER],049eedbc9a4bfd76be90c35078a50ee71687a236d78aac5250a953dd9dc9421d,3fbf5f5ff39b6a095366c1f856064c6e,35.951632328129,52.875711866535326,48.800250586057956,0.19124473195317832,0.22987589307118692,0.16580178265479828,0.0,0.0,0.0,0.0
418,★★3,Dstorv [trick14],2a63552854dcb4ef68fd442b252369be2610e43e12fbcf1680786e38c93756ef,3feac00faccb3fc706f847fa43b0b1c9,56.05314599419265,69.99682754602452,55.02779410901244,0.15152350344711416,0.28586807469395203,0.1354896628703634,0.0,0.0,0.0,0.0
419,★12,ametsuchi -98%Keys-,3b64b6a23d7b939ce3a779c63bc90a1c2ad10cfa67ca1e13b455949f8ecd7178,40053ab020a42369fe0f8c1047c421a0,56.96296439849752,70.2582446535752,56.32541225029864,0.09675835471585381,0.25962665679348007,0.15468208726237528,0.0,0.0,0.0,0.0
420,★★4,Fakeover [basic skill],633e07dcc02261adac1d4ae05ccd64ce5186b27fab63f2bbb4a6b0cebed46ed6,400f6ec1dd53fd3b97c82596f313ea56,59.843136796019756,75.22682604295827,73.81220062831186,0.1536022401751781,0.2823553009283745,0.1712993593183115,0.0,0.0,0.0,0.0
421,sl8,Kronos [Choronos],1a58a70d47dc4331b739ee4891984c0c1e720b31b8c8032b1b35021c5cdc9ca3,401c87a84d6d6396a970d2d73416af98,42.51169270298281,53.87959916071314,39.44966885839096,0.09255825261526285,0.18966479790069765,0.14816916627352256,0.0,0.0,0.0,0.0
422,★★8,Heterochromia Iridis (Speed demons),584019f5e818166429fa0785e46eea0a8e118f6d577ccb545abb0d5ccbecc834,402a4b0a834fbf9dbe138f839c9887d9,81.05242525321593,88.67009656655928,96.32824437859726,0.3153160106402816,0.2800474193265583,0.1655428059261068,0.0,0.0,0.0,0.0
423,★2,ロリキート [DP LOVE],b3ced6b5fd64aba94ae88fffd7e11c90203e7e9c96d31ba4b478e8a7651590ab,4033bc7e7d4c47dcdae9fbad20f06b68,17.715475049344516,36.27912361562573,28.188051404357246,0.12295392247173624,0.2561106333450539,0.12406799232433921,0.0,0.0,0.0,0.0
424,★3,3.14,46a0f4a4a87f5d3a92ccbaaa6d9bf9415e341ec93b1ce9ca68d031e47ce09c18,4048a3558376356aac6a51ebc5ced9a1,15.570003120119416,42.91572805390857,47.19749417120808,0.0713860237776,0.16915438252511497,0.13545083585425824,0.0,0.0,0.0,0.0
425,★4,夢人形 -marionette dreamer- [kumanother],42660287209ca7bef2bab1e7d2254105cfa3757d98a9bf3b84aeac6447e8928d,4053d55f6dde42f3c161a8a4fa30153e,23.598399073514194,42.11426941165793,35.91948029624505,0.10362333754495842,0.18345225694186693,0.15093809112353435,0.0,0.0,0.0,0.0
426,★9,遠い春を告げるあの娘の足音 [HELL DEATH YOH!],55404e1ebe41e7c7ff0f5d736b116099193ddfd25d47a1fd2c623d5e251e385e,40dd3cd57daa2ec9efe4d45de29bcb77,41.05729113593999,58.590756534633954,37.133774311799755,0.1664926971772873,0.2248355619236373,0.0933659562299271,0.0,0.0,0.0,0.0
427,★3,とびらにじいろ -Another-,b28c743dedd3c1b93a63ba1f2255a9743255b1331da0b22a7b09f1aaad846220,40ee76cfc5796df8da1beda9dac755ec,25.027025998723683,40.84561683792056,44.137427229327855,0.1426189053163539,0.21650561255210246,0.1485590562140563,0.0,0.0,0.0,0.0
428,sl11,STAGER [ONE MORE EXTRA],8f7d261afac10afbe896692cb070800086e8ae919f97f3f9cbd18beee562c35c,40f0c8314e93ea572f5ab6e0e2a81eda,55.27824850496978,67.4013377817578,61.66171297766968,0.18725397197352875,0.2642525707297026,0.14024899979452016,0.0,0.0,0.0,0.0
429,★3,幽雅に開け、青空の扉 -EXUSIA-,a746769a520fd3a8b80001c66b0118bea24cb4453b81e590b7a550907170469e,4130adfa10df6b1d780ef8125aede41e,29.71847317056862,42.545101505126276,42.85111283970276,0.16015308945679652,0.23523312845929792,0.13833053031053288,0.0,0.0,0.0,0.0
430,★5,カラッポ・ノンフィクション [DP Cola],175dc7524c1b72a5f465599a79006d0dd52c658d20b150942b6d3316159afa85,413f605c826a68c4328ac5eafa10e38c,29.271201274915363,46.125534282529955,31.47455017351802,0.21717024727120882,0.19929696190975943,0.17883518329097764,0.0,0.0,0.0,0.0
431,★3,Sequential Emotions [14keys],685e25015a050aebf8fc6f74a515279252f41e939ca9662d15223b0f790451ea,414b27885a03e180d92b176b526f377c,25.822567425809215,38.51958536934008,50.42482447326035,0.2016415077011599,0.19652792304653405,0.14180329451209744,0.0,0.0,0.0,0.0
432,sl3,Cosmo Memory [DP M-Another],7351842bb20dcf5fbdca11c3df3715f2d1727c7d2d04978318c2c3dc5a57ae80,41b509b55591eb5b9a538986234ba7f7,26.98613086358069,44.80914692656122,38.837228603085464,0.07104390192355883,0.22433658323060116,0.14411360470341728,0.0,0.0,0.0,0.0
433,★3,miss you... [LNA14],ff01549eb081766781c65c05b3c062fa41a96e7bc1abb1cae79bdb7f5ead54b3,41e4f6f255641872cfca5aac0cd832ae,26.67351754673564,41.90242953791502,40.790738440234804,0.13711106920181274,0.20664287127308467,0.14422334726880318,0.0,0.0,0.0,0.0
434,★13,★LittlE HearTs★ [DP_GOD],8ad47d6ff7db697632a4145ed9eb956737f4e5773878938e0f1df00235637a91,42132eba0f850400cc3f6bbf9a6c2fe6,78.51822867696,86.05915037787263,84.007368093291,0.24228534583197822,0.2183919618708526,0.14682009865876633,0.0,0.0,0.0,0.0
435,★4,飛燕草 (14KEYS-HYPER),e421f29bad4345f4a6029a7c1a4c01cc25aad8f77ff00e067216a4402755372d,42b532927eccb605351e637e105aa3a6,28.002396307766965,41.52738900141017,39.14783235887674,0.2083140406077869,0.2047310371111188,0.14463489225145684,0.0,0.0,0.0,0.0
436,★5,Lunasa is my bride -bms bride- [DP ANOTHER],925853f4f26f9a08eaa2e85dab907eab1824f02246b9f625719e5b84ab58a882,42ee4d60519f6833d0e00d9f038dfab0,34.82176667414739,50.02082666105812,37.74524662205281,0.11893732858881677,0.22261514930490742,0.15364489299717862,0.0,0.0,0.0,0.0
437,sl5,Light drivv -DP ANOTHER-,c1b8864059995eec747850fae2c5de022a45f411b9164c7af4ce84d11d06b1fc,43033d8833436e482a5d745e0721b196,22.90088713683237,45.549017176767975,46.5615314493823,0.10160441031249863,0.16893517903317484,0.11976184830330171,0.0,0.0,0.0,0.0
438,★?,スプラッシュコード−０６ [ANOTHER14],d96fed1fe09d8d880de61633218d3f7adab27b70afdbee0c373388f9c8017f0f,434a927e31eeba5b869a20101626042a,37.32691546508708,77.05736247441537,75.9039492982308,0.055071858295417116,0.1450017102935912,0.12411787499846298,0.0,0.0,0.0,0.0
439,★★8,天空の城ヴェリエル [FINAL],ab27e1f01068c219e97da586e2347144f7e9b3ef79650f5961f7cf7105241582,437df5c3c4a070f15411a9c1c1210f08,83.80195879670949,88.61044617690867,95.51509383737172,0.3373795844975836,0.27095354118246195,0.1631066928440948,0.0,0.0,0.0,0.0
440,★12,Yakumo >>JOINT STRUGGLE [DP ANOTHER],13d4354bd1bd9c250bb7f7cf772b72f9f62eee74cecac397f7e0f49a96974678,4385fa90647226e1e260d7291a9c9ee9,60.886663798506724,78.48323806843581,75.08685104052496,0.10847236433908379,0.22376043515553426,0.14463173501881416,0.0,0.0,0.0,0.0
441,★9,mom [DP Save us],9b22adf0281648d05e02417523f28633297752ff90cfb5b382352ab55d237f4f,438ab055f0d920b181c67687cebf1cd4,41.966080815035795,60.33338811625423,46.486901380165,0.1344883749252707,0.2507017953329471,0.14463497624775684,0.0,0.0,0.0,0.0
442,sl9,ミライトコネクト [DP-sagINSANE],9139e2df1115e467c5f57593699e0d19aefa0160e7f68c3db9bb7986931b729a,43a1e8beaf36ce9d9ddbf6b5862a3926,48.6271576816662,60.4840113208965,45.81017645441232,0.2682352517681654,0.2041345571971053,0.11820111625676284,0.0,0.0,0.0,0.0
443,★7,少女の檻 [DP],ba5e80b011f77419bbd757d6ce07fe0d1417809b42eecfcf0adb482a42280e8c,43c450c9a5c82188b4f7a7e5678e25cc,40.25904672902198,50.07749778582817,32.83270111468929,0.17506994066855772,0.20816183669438743,0.12315832555677107,0.0,0.0,0.0,0.0
444,sl6,霖風 [14KEYS-Insane],80fe52e812e7de2cbba7e953212452f4404cffd28d3df24c80d15bc94ea7e8e6,43d49359e87c1ed5dfb4941c0e91b2ae,34.67640161252173,47.07809534462159,23.849327558097144,0.1901863734708771,0.1563609320325881,0.11861463496453462,0.0,0.0,0.0,0.0
445,★7,Amnehilesie [DP Another],a065295108bdd1d9c29fbd23446b63535b23b424913a6aeaf0364bd18e98f0cf,44c6283ff029cbdeabee84fe253aaff9,27.125378794125666,51.049548710572076,48.389505044162156,0.08773562160405698,0.1913327246223135,0.140492433607433,0.0,0.0,0.0,0.0
446,★★2,tsundere (short.ver)DP  ξ*ﾟ‐ﾟ)ξ,520686b622facddcf41a255ac9c23c1cf0649c767fec643b048319125dcb4f05,44cd8807c7e8c68d48a5fc7fed97117d,42.186406650497084,69.68457811835437,63.431331195392154,0.08946400343236355,0.25876898558598493,0.13347419682902892,0.0,0.0,0.0,0.0
447,sl9,Fading Star [kumanother],eb825586f3f0050109eeca8e53da2ee922bd306e63951200a5879cd4068c8a14,450912fa718ab2e6c6816a87ed2bad5e,41.37835994396217,53.60465546064141,45.970684541510145,0.1236376270768369,0.1937079596816618,0.12902325302944292,0.0,0.0,0.0,0.0
448,sl2,Love's Rebirth '06 LEGEND MIX -DP-,7da6b0a84825c2310ff05da4282a65ea307d4e494fe000d862840ed32fad4704,4517d25589a16bf79795b09b95592324,23.737118470071557,40.03533531690456,31.010102591024154,0.11574603825780866,0.1069980188489769,0.1320065786742444,0.0,0.0,0.0,0.0
449,★★9,furioso melodia [14Melodia],ac3d12726c57e3b0ac28864c95c4e6073be9772897dbce6ceac34caec24f297a,459a9c2b0d14dde1af79949aac2f1d2f,83.21832170714411,88.62012001127809,84.18620415501348,0.3143461747533442,0.27619446364746586,0.18639245739529653,0.0,0.0,0.0,0.0
450,★★8,Reinforced Soul,4188cb469020485e5b116cbb7e5d72d6d9815855e8e79acd088f40b6b363b1dd,45a08cf1c446dbbc4a174d036585e7b3,75.53043985124735,83.46169889801786,95.68329515470397,0.14179826073972904,0.3116043965090395,0.16334493869705982,0.0,0.0,0.0,0.0
451,★5,Just a one night love song,6c499db9d76ddb38353174846cd7ff17ce4728834db1b5f304b71e1e4603c1c4,45a80abd4279feae464db9b20ebd6dde,30.058277753144168,44.51341282903977,29.137590349059717,0.17711724397809864,0.2215957015155218,0.15488609006742576,0.0,0.0,0.0,0.0
452,★3,モリオンの姫 A⇒Side [kuso14A],5491a52d16d4a6c7c9e4b5c230061db5e466b0e204a917200a8c504d8c0e7ac8,45b5343e30a0f1f1cc2420701a65b595,27.180512378134978,39.66537956769358,25.99612653044125,0.19291301079184106,0.21750369094489527,0.1399887431465684,0.0,0.0,0.0,0.0
453,★7,貴女と秘密の… (DP ANOTHER),c609ca8a38f66c511892c2dc3621b4de9529f9d3ac1aac49c8293ece2c868691,45d00f9d564b313dc99f84451b3802b7,36.125668372556156,52.06563107557629,31.846400031539815,0.15911523981035514,0.22164042535853626,0.1386740066486035,0.0,0.0,0.0,0.0
454,★5,far in the blue sky... [Another14],7fc6dbc8812c5ded20e38701c51f84c205e9de77df6bb740bc61252a00caa4c7,4626e0e807fb353ca3c5230ae3a341b7,27.976355288192917,48.993336572401994,39.939917110203204,0.09868171290477268,0.21492087751770741,0.15034622173184142,0.0,0.0,0.0,0.0
455,★★4,KRAKEN [ULTIMATE],61cb94a8ba2f1cc30df91ea6880da92db49fc860350aed41342a234bf03e534e,462e3836db35ac4746efd5816c970c97,60.33275742609588,70.56541143571584,47.7718837249796,0.1673482759698941,0.22670138915260077,0.13176933297780788,0.0,0.0,0.0,0.0
456,★★11,Schwerkraft [Fantasy],ab303c1dbbce0110ff45a658e15e171b0707e2db140f066e865bda1499bf5da4,46714c59403fcddfb49a007bb6127789,98.48131085155293,98.48131085155293,97.9641734030508,0.24328321435673472,0.24328321435673472,0.16747137358392022,0.0,0.0,0.0,0.0
457,★★4,Evangelize (Radio Edit),ea67f8cc86cb4aa03b8373af6da7ef31a21a7451ffd2b082c63169472e855594,4699c925fc586bb8275f4b4645e148a5,61.059179557133106,69.70638932763043,56.570764068526415,0.1589323093701841,0.2468511071537822,0.15851408868912847,0.0,0.0,0.0,0.0
458,sl10,トココ21 ⊂㌍㌢⊃,7b71449d80208d0ef82114a5332538da06e18bd619264b6588b120a9cac05061,470c74d414f15d5f2ae9b4c3f65ca787,45.39117277607579,63.43696058601698,63.17447940543223,0.1074144872765071,0.2401106778835239,0.16363369172852424,0.0,0.0,0.0,0.0
459,★11,M31-BMS EDIT- Galaxy,ce6aea8a7114ad81e2ec21d64331469031e3b0518ce3d89b28aab59f72f33ccc,473992b28238d9c318561322c8ed7b9f,50.98881369066797,67.67499955918544,56.92640628912946,0.14190490689192972,0.27491467303787703,0.15388165774924645,0.0,0.0,0.0,0.0
460,★3,豪華絢爛少女 [DP Another],c53754ee3dc1609d9b04772b4597679b25587bba0783fd07ca1ee90180a5e4cf,47561ee5e4828e60af3e2bc2e3724e02,21.36756509396834,42.20725287524551,30.64868949011282,0.10657148844750974,0.19200168084706498,0.14763085357203257,0.0,0.0,0.0,0.0
461,sl2,06 (mknrmx),b0f925a9888c0a0d5dddf643310aaf846de0ad1c2eaf52c0f986cf179f45d373,47794ff2186babd108ce7852478cda68,12.707283565210313,38.30910367536733,31.60442802773391,0.08274084551210657,0.0802059729692612,0.12770643349150268,0.0,0.0,0.0,0.0
462,★3,Born 炎暑,d3dcbaa97eff93324138bda650f3e7507aa897ad52207b40f812e62d96fce31c,481ac77ffb2b15f10ec5feea4fe663bb,23.426918365931893,45.99279280173696,37.48003414583275,0.08115616707523536,0.23737226565710184,0.1374494448409354,0.0,0.0,0.0,0.0
463,★6,The Ray of Sunlight [kumanother],2902304ca5e1bf3049eb9db4f021fd02998999e2e8595a69aa20b17168ee4ab5,483cb471cdd4e387e3d6ae8e8308b56d,26.31662145178794,47.57414746901275,36.24882310542886,0.13679544883050102,0.21434582452277542,0.1476591324256349,0.0,0.0,0.0,0.0
464,★6,zodiac (AFO14),301f86acd5a919bea52c8f25a4e8fe328ec7a6ac79371cbe93f8f28aa55cade4,48b0912a4d8312f2e425c6f29a241eaf,32.23994376113489,45.632865710092545,46.407212364744765,0.20426565504685554,0.20090047830816862,0.15615416017180891,0.0,0.0,0.0,0.0
465,sl5,Sacrificio [DP ANOTHER],18ac8f7436f4b8d599073420ede9b84416120859a80092536cba2064f10d0f9a,48bf710c8828c3a056a3d07432dde747,29.173431380659867,49.69028113956471,47.11855668291066,0.116028399469712,0.1684402304008452,0.19574148040047173,0.0,0.0,0.0,0.0
466,sl1,Extinction and reproduction [DP Hyper],b91253c96b0545ffe4696360aecb9836b25dbb5c6335072abcc1321def75788c,48d0c83af7af94c25501d16d7f9bae09,23.60139924729522,37.31500660874124,40.26152358943562,0.08367487403183461,0.13175655093624283,0.11132676311088545,0.0,0.0,0.0,0.0
467,sl10,Ultimate Weapon [XIV 新生エオルゼア],e8b52583878f1dc97721b174f17f9f4f241306a179b5897db64ab5c172d0a21c,48e3f3a439115c200f796b06e352f00f,46.855973612567276,63.35945001872321,56.08821763203353,0.20002746762841,0.2159141975814244,0.07435266599271528,0.0,0.0,0.0,0.0
468,★★4,SCARY BANQUET [Haunted],5fb7eeac841f0af04c67dc1ec3b038ff05ce8a24901084ff50c52d5e8ea9ffec,48e906a9c6e871fcbbfdcd3ba64f7c5b,59.21630505135737,75.05740522908212,68.58654061429988,0.2168344039817123,0.2984279811075619,0.2020404389993697,0.0,0.0,0.0,0.0
469,★2,"Feline, the Black...",056914e0201010669bc7f3b3c705a27f562f733192d43d9be2055f2c5771616e,491f97a850f0e91dc73f547659ce986d,19.181190050825094,40.92125753508036,40.88273874810841,0.10503896488150534,0.22139903207471784,0.13358810962899106,0.0,0.0,0.0,0.0
470,★3,adolescent person -DP ANOTHER-,e14e6151c1dabe1a38d33a2373c9c269ce529de0eb33bed6ff8e2e7a3f5465de,493e7e328919e1bd6db73ec9b7f6294b,28.502243582857183,43.67056531788232,47.22415331679059,0.13565478850764465,0.2206298117598203,0.1577929063411608,0.0,0.0,0.0,0.0
471,★1,B.B.K.K.B.K.K. [DP ANOTHER],4ef7adfb690743be5c0ceaeffb4440cc6e8d6ba726ca0e0aafc1ddc4660fd6b2,495f513cc4b0a2fbf38addd646c396ee,16.477883932059186,32.48524137698033,25.235285580244792,0.08526162095772702,0.13556295971101767,0.135342430527975,0.0,0.0,0.0,0.0
472,★10,KonfliKt Princess [DP Black Another],088f9e19db2b578071ffc9c8df151603a85df2da108fe48d090e14a4bb7ed49a,4972ff582e11f7abb7ed1923de976ecd,42.71986093645395,65.47991507016216,58.02835883117127,0.1033326960050421,0.28671918287536263,0.15463223002823537,0.0,0.0,0.0,0.0
473,sl7,Sesame Kingdom [Sesame Castle],4d81e3785666b54dccfd5c8442e8888da82e14df90f9b5408702634f9121b54a,497a08c7e3f370abe662bb8ff7e7a82e,39.429001064202716,57.9462619114954,49.4415191426042,0.1798940495772259,0.3001809184451877,0.18566502105964913,0.0,0.0,0.0,0.0
474,sl3,The Green Light [14KEYS INSANE],f4b5c6321af40fc2f3544c738a47025621e91f3b6e3bd05ba63ffb8c118efdec,4988380f70fe9c0d1a0197e8e5ef9643,22.343171971862702,44.43536541197843,38.104187985972686,0.0696393297926866,0.1840536135173248,0.16473709524820204,0.0,0.0,0.0,0.0
475,★7,事象の地平  [DP ANOTHER],5f1dc21ff533710df167afda4ee4dcbd5a980e20c6dc1383b20067f9b6436af2,498be940feb77f37e638713b07cf7370,33.589689390517115,54.02349068838354,51.691226634393914,0.16124575831645124,0.25435088805605244,0.1661925923252939,0.0,0.0,0.0,0.0
476,★6,M31-BMS EDIT-ANOTHER,9cc30eed09cc5bd07bb52871610b3da716c877a3ebaa925ecbd0c4334ef48f43,49bfb44f8aa16efd94187a26cdc770d8,30.8272755049588,52.587886408124064,47.12602387867208,0.11946294218201182,0.2543474821239504,0.14271396264705033,0.0,0.0,0.0,0.0
477,sl3,Elina (feat. Reislaufer) [DP UDong Mix],83f1ba0a428ce9fe5978fe3195f95ff206f02903424df3b288594187691ad060,49c7d8aa17853816883a710abc557fd0,15.547627327244347,39.96567222573127,46.31341708931051,0.05361534221489703,0.09467750303965317,0.1206287522011653,0.0,0.0,0.0,0.0
478,★12,Andro [NuLL_P01nTeR_ExCepT10n],c3007ff49478988efb552b44bc5c252cdca836953cf7d36b0cb8882422b53835,4a02e6db3958b81a221b8e0a4836cf05,69.58009321439526,78.27184584698264,71.40236398521021,0.21402310437330205,0.28066044073123203,0.1525498879453752,0.0,0.0,0.0,0.0
479,★9,Andromeda [DP Another],a9ff81f85b98ebd85e61f73bb4d0cca442874fae32da6a118f1439646b97ea72,4a0cdfb39d32ff4437c2b2a9387d6753,43.91951715363778,60.35531841523872,44.544722245932384,0.11914872207597496,0.2551997615771179,0.12435221419237225,0.0,0.0,0.0,0.0
480,★★10,彼女の言い分 -ﾋﾟｺﾋﾟｺedit- [-ｼﾞｬﾘｼﾞｬﾘedit-],75c9ebc5356d4dfd77dcee740e150134ab671b8efd571397517a94d62486b0dd,4a31febc3be73679af0134c0fa84ae88,83.12467818708899,89.71214080211053,97.89546596607319,0.33427160104468245,0.1438454546014127,0.1688378315071052,0.0,0.0,0.0,0.0
481,sl10,Illusion of Mind [DP Another],cabe24070e802df6cd67b59d0c17b2999cc3b926d582bf8508e4bc9b60262a82,4a4fbf7e7c9a95a0b1dd34685331b9a3,49.53710150486714,64.91356686166955,77.50669055405076,0.2357287061462501,0.23465262343981136,0.11637036387511557,0.0,0.0,0.0,0.0
482,★11,GaRaKuTic Dream [DP えぬTHER],e73e9cd4110345d449e5981fef2e7b36ced20e169d912d2123132986cbf70995,4a5171b03c98fabe4d919ec16264c11b,54.82211053553708,66.87669996980385,68.02896828154243,0.1539733436033779,0.2573014818957922,0.1506705409011193,0.0,0.0,0.0,0.0
483,sl8,ClowN CrowN [DP Li],80260f96ca68e8b068e51445d1f2a73101eaf9878f85fe1e6ba54549adde83fc,4a6b5a4ad9ef995ca2ae8560094e7b7b,40.12769010573573,56.16168593899301,53.89034541549025,0.1496395006051395,0.23847534695600378,0.1574242042994091,0.0,0.0,0.0,0.0
484,★★3,Say A Vengeance [Araceae],f4dff7371646b8da48de31ecbf5aa9cc61bd7144d86bec3d5812f3467afb4be2,4ae59d5523f6216b767ff6651bf3e832,57.64113326893668,72.71078505713761,54.05079543163548,0.16976220325577127,0.28425001404130323,0.12029099045928418,0.0,0.0,0.0,0.0
485,sl3,Central Nucleus [DP ANOTHER],836bca8ba12e82855966a60fe10fc9b804742557c0c60a0ee52c709d04fdb35a,4b09fc33f71a32e2c6bbc7602048ab21,27.336662045131217,42.2090653894581,36.91787179481597,0.14202908630253774,0.21407461582088647,0.1646784596327419,0.0,0.0,0.0,0.0
486,★★10,The lost -Mausoleum-,f39eb9d1905d24c6fe196bac83461d428f5e2afa858eb424dc93af8d4fa68e13,4b1a8861423b5bd36dab677f6e8aa150,83.29121514657064,98.87488089679142,98.41164517861056,0.35133698463192115,0.24797451882367988,0.1657206674149882,0.0,0.0,0.0,0.0
487,sl9,Judah [DP INSANE],ee7b8de367c2763abf46779d84c5b243122337ab426e309f751de718c26c9229,4b2d84e3ee6fddaf678d30cb695d638a,41.96455666635922,59.94520390882371,65.65825226968543,0.10083805064151435,0.23536579277771089,0.0875793468224858,0.0,0.0,0.0,0.0
488,★7,Love☆Spellcard [DP-LUNATIC],743d2b3ff34f6fe49b4a97e7b3a84b21827890c65e1ffb50f1b3c7402909628a,4b5557c75052e81d1e9ef1735ab665b5,37.13612793495252,50.824410526004456,31.66188145519169,0.2495276254969926,0.20512759556842097,0.13692635425518196,0.0,0.0,0.0,0.0
489,★6,EOS [DP Another],ad7d251a5153239b3293a1eb7f20048055f5f253b511ed30be054faf2fbccac7,4b663afded77b679552fc7a0346a4844,29.338106693132396,47.04643019505526,34.84083554826408,0.13691717959563696,0.21235337722095962,0.13394970274484722,0.0,0.0,0.0,0.0
490,★5,Ascension to Heaven,aed1eec54750f858ed8ee50ab45198a0e37b299a47ffb94fa0659784d98fc70d,4b7df960a95af4a87d3128c152c6bc4c,30.278246120297805,53.16772451193804,62.079997213529886,0.07865745981787739,0.2146548015516005,0.13633091708763934,0.0,0.0,0.0,0.0
491,★?,遥かなるインカ -CT-,bf881b5aa1efb8f7adac3013b346fcf6fe295e1feb4a2eb626a20d1101a8a321,4b8e5cc97b862e709cef7ad20b7cef9d,39.4764679286964,71.11921201014286,62.07423775024121,0.05366047605290938,0.12813990071953338,0.11986386001621668,0.0,0.0,0.0,0.0
492,★1,The infant daughter Frandle's [ANOTHER],ec51830d4a5203cf952c9e7c481852442e1a9d7960baf217710195295758a2b5,4c22f3dc5e5919a303dded830b85b7b2,20.216359245604057,33.003040902505546,32.731785127349596,0.17595923690435114,0.23220084587881282,0.16212486828317935,0.0,0.0,0.0,0.0
493,★★12,キミとボクへの葬送歌 [DP Kill],7315015ab196503547d6b458ce71aefbb5bf0270a55890f52dbe7177b98de9e0,4c34ee010e9635771d7107e4a3b14c30,99.06094345999864,99.06094345999864,98.79312100739564,0.251856266548102,0.251856266548102,0.17168286153069276,0.0,0.0,0.0,0.0
494,★10,アイーシャの剣-Forcing breakthrough- [Ethereal],34f6d63db86993ba60d97b21649f5fba47effe8037511e8be5831434c5aabd4f,4c4b3afd203e2c4c96ed88748fee73a0,42.4313944179518,62.08828274748619,46.553178371663954,0.11291721447475193,0.2639688146005865,0.12025610112437056,0.0,0.0,0.0,0.0
495,★8,MooN -DP ANOTHER-,a623c94d77527367216cbea20797f225c7785c9c7dbfe88addafbb3e9cafc361,4c7cc6538f30a171dd682bdb700023e8,46.1567070161961,58.311378047382036,67.5592410507373,0.1109436713417218,0.25313175524234943,0.1441313245411899,0.0,0.0,0.0,0.0
496,★3,妖晶零弐 [HYPER],77a0ef5e104f58e71231ef6bf412624a52c378943440cfbb25e7cf90c5625bed,4ce22a860f29ab3c749c36f41ec9c732,24.05653867074794,37.9709848886005,47.21868181629397,0.17327220356481646,0.18889608026966967,0.1493672706642286,0.0,0.0,0.0,0.0
497,★10,The Azure Box [DP EX],7692cb6b854a91d98c91c987691aa00ece152351bc17003d6ac615d439d54a09,4d010d35f0f096abe790441adb78d83f,46.39425588051943,59.83860307893527,62.66801131451278,0.12953625197928081,0.23618140036114574,0.14684520249003719,0.0,0.0,0.0,0.0
498,★9,Midnight -零式- Phonic,e2eb09926d5613313604b5aa50f7031f5ac54e7483ed718a32f14d8d33b89fdc,4d0916ec8afc93e0879829736ef58556,37.8994576394485,61.055603919529624,58.52173905160411,0.1500984227498367,0.25807473662818514,0.1524230089161816,0.0,0.0,0.0,0.0
499,★★11,FIONA [Fantasy],c94f2b32d34f5e575eb71cb2256af0abc260a6b0fac3daf6eeaa1420f203f406,4d2362fba5a3940ce9c97763bd92a5a2,90.82743026711533,94.71940295329456,93.14646744042432,0.06694673471908498,0.21602314051625388,0.14992581643975625,0.0,0.0,0.0,0.0
500,★★4,Bravoooo!!!! [哲学14],46e1d420dc571e57851aedec2420d4ac4688a3bf8a25a4a0be186f45c7ec9f8a,4d4059d4f865b94916fb2afecd648f93,63.786555296955854,78.03148262451712,69.63040949114908,0.14691764539589341,0.24958011038555955,0.1568064516618821,0.0,0.0,0.0,0.0
501,sl5,EXILE [AFOTHER14],43c454a4abbc7130671d3f07ef3cc7ff4909e3aa4b0ab119d25d6511ef52f977,4d4a132f107ac41bb901e43f8c809f9d,28.06726891193628,45.61718210500551,49.83062926035677,0.09951594163979707,0.15937301387133807,0.06661719925064927,0.0,0.0,0.0,0.0
502,★★10,Calamity Fortune [★★★★★],e721c4536e191fde6d1c899951e1132ae73b1876a28dd060789ce587afd9d75e,4d580955a77ea838b0d1db11af8af83f,88.80325778029783,98.84862129035292,98.44276571316162,0.30977490025475324,0.2490123782142205,0.17066491309535364,0.0,0.0,0.0,0.0
503,★10,ハードルネッサンバ [Lost worlD],5fc9f07cb64cc7b7ce9b1047c4cfbd2eca4fe62d61b8da49c56868b8a4e96ad2,4d59b6c9c5e7ca79b899dc450c2a26d6,47.999451704926074,63.030569710321224,55.005703003540724,0.15563718483282143,0.2734381114308502,0.12699820978781226,0.0,0.0,0.0,0.0
504,★★6,貴女と秘密の… (SBJK),1758d2588b3c08156b29701bb099c69902fbacce0d29778c11aef58cb9268bd3,4da7dd536f957449fd18b9b0037e0340,66.99124094226036,76.34454519094197,59.608135880862626,0.20452875138013069,0.228174592031459,0.10985427123877536,0.0,0.0,0.0,0.0
505,★★8,Evangelize (Radio Edit) [Gospel],721fce65f11a189c5c449ec3ae46dee27a009d2ebf7555b9fbb5e2ede4d26201,4e97b5a2e1492acac9a86767c90f9748,79.27956763508551,83.84507832401214,78.99677851776968,0.2507844504242949,0.3032894782671146,0.1988103799672094,0.0,0.0,0.0,0.0
506,★★6,Illusion of Mind [DP Black Another],ae4f019a5c2645d04f5b348e8f1eaf42638865b824d17f3932f5e4da8aa27b57,4eb900021507408426508932758f18c8,61.521212900869195,83.13820120178335,80.6564656083412,0.21377956448713611,0.2756452730894098,0.13193795979813938,0.0,0.0,0.0,0.0
